,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,lat,lon,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
606,29.642496745894473,285.0006240750316,49.77491574987073,54.0,23.143075480925987,,,,33.6301,-84.4418,KATL 300906Z 28025G36KT 2SM -DZ BR BKN005 OVC011 12/11 A2961 RMK AO2 PK WND 29036/0906 SFC VIS 5 DZB0856 P0000 T01220106 $,1003.5000142627919,,277.5002674273489,28.74999108575504,30-11-2020 09:06,95.94553394076637,11.874979940445412,BKN,OVC,,,799.9973253927215,1219.9948646990856,,,,ATL,54.0,30-11-2020 09:06,7.499884100351265,#NAME?
617,29.709997717513804,285.9996576270703,45.04006619209974,43.53,23.40049073453259,,,,33.3899,-84.331,KHMP 301015Z AUTO 29010G19KT 250V310 10SM OVC015 09/07 A2970 RMK AO2 T00910073,1005.450016045641,,275.0001782848993,28.000035656979854,,90.45059187720224,13.000613418165736,OVC,,,,1339.9691864363258,1400.0,,,,HMP,48.4,30-11-2020 10:15,10.0,
625,29.747497035670026,281.2501894496599,41.899918870969174,41.43,24.62568313318534,,,,33.3899,-84.331,KHMP 301115Z AUTO 29013G18KT 270V330 10SM OVC015 09/06 A2976 RMK AO2 T00860060,1007.1000071313958,,283.99982884771725,31.399982884771724,,86.44635534515501,14.625308691504632,OVC,,,,1299.9893016662654,1500.0,,,,HMP,47.5,30-11-2020 11:15,8.749899703121239,
634,29.77999687965266,283.7492310572628,40.437478046127644,40.74,20.25000222881953,,,,33.3899,-84.331,KHMP 301215Z AUTO 28008G16KT 10SM OVC013 07/05 A2979 RMK AO2 T00750052,1008.3000071313961,,270.0,26.79996576954345,,84.95887703156902,12.375190564069646,OVC,,,,1387.4954309199675,,,,,HMP,45.5,30-11-2020 12:15,10.0,
643,29.81713910172807,288.57199625040755,38.67123512389957,36.76,20.0003209471507,,,,33.78,-84.52,KFTY 301307Z 29014G19KT 10SM BKN015 OVC020 07/03 A2980 RMK AO2 T00670033,1009.5500089142449,,300.0,26.5,,80.97670779670688,11.857525676556897,BKN,OVC,,,1671.446038474079,2000.0,,,,FTY,44.1,30-11-2020 13:07,10.0,
652,29.85999757485842,302.00031384185223,36.43974949713976,38.56,19.800496440748084,,,,33.3899,-84.331,KHMP 301415Z AUTO 29009G18KT 250V310 10SM OVC015 07/04 A2987 RMK AO2 T00670040,1010.700003565698,,320.0,28.0,,77.03546270274897,11.400405141300162,OVC,,,,2000.0599152626999,,,,,HMP,44.1,30-11-2020 14:15,10.0,
658,29.877996547739624,303.9989158190559,35.259900997161154,38.19,17.66706293540027,,,,33.3899,-84.331,KHMP 301515Z AUTO 31007G17KT 270V360 10SM OVC021 06/02 A2989 RMK AO2 T00610020,1011.0000035656981,,290.0,31.0,,74.46379292143968,9.200188305111343,OVC,,,,2120.00599152627,,,,,HMP,43.0,30-11-2020 15:15,10.0,
664,29.87199603418023,291.9984593218163,35.579938372872654,36.94,16.75025409675291,,,,33.3899,-84.331,KHMP 301615Z AUTO 30009G15KT 260V330 10SM OVC021 06/02 A2990 RMK AO2 T00600020,1010.7500017828489,,260.0,26.0,,76.09980755788244,9.000285310774762,OVC,,,,2120.027389834377,,,,,HMP,42.8,30-11-2020 16:15,10.0,
670,29.861996034180233,285.99994293784505,35.48000256779697,39.22,20.000035662702164,,,,33.3899,-84.331,KHMP 301715Z AUTO 29005KT 10SM OVC021 06/02 A2989 RMK AO2 T00600021,1010.2500017828489,,,,,74.06401104152698,9.400619124381231,OVC,,,,2379.991155365982,3200.0,,,,HMP,42.8,30-11-2020 17:15,10.0,
676,29.84999629095993,277.9995435027604,36.10004422317009,39.86,17.66676176211873,,,,33.3899,-84.331,KHMP 301815Z AUTO 29006KT 10SM OVC025 07/02 A2987 RMK AO2 T00660020,1010.1,,,,,75.80037546897958,9.400319548067733,OVC,,,,2179.965477396254,,,,,HMP,43.9,30-11-2020 18:15,9.799968615814777,
682,29.84599751779626,278.00039943508466,36.59991583332145,39.14,21.33402277536077,,,,33.3899,-84.331,KHMP 301915Z AUTO 28006G15KT 10SM OVC021 06/03 A2986 RMK AO2 T00630026,1010.350008914245,,,,,80.00826802094183,8.600379463330432,OVC,,,,1779.9669039501277,2700.0320912818684,3900.0,,,HMP,43.3,30-11-2020 19:15,10.0,
688,29.8514254709964,294.28487003657926,35.48549361645762,34.09,21.286194634360065,,,,33.3899,-84.331,KHMP 302015Z AUTO 29012G19KT 5SM -RA BR SCT013 OVC019 05/04 A2987 RMK AO2 T00530035,1010.7500053485469,,300.0,30.0,,85.01244653210112,12.000152838205477,SCT,OVC,,,1614.3239966171811,2883.4139673105497,4366.873499274897,,,HMP,41.5,30-11-2020 20:15,9.285838011880623,#NAME?
697,29.88599680451932,290.0,32.83992781637398,31.5,16.0,,,,33.3899,-84.331,KHMP 302115Z AUTO 28010G16KT 250V310 10SM BKN017 OVC025 04/01 A2990 RMK AO2 T00380010,1011.7,,,,,80.77609038645345,9.600037090400718,BKN,OVC,,,1799.9686158147763,2233.307182084017,4200.064182563737,,,HMP,38.8,30-11-2020 21:15,10.0,
704,29.894996374270395,290.0002377527609,31.066640910117567,32.37,19.333808810593634,,,,33.3899,-84.331,KHMP 302215Z AUTO 29008KT 250V310 10SM BKN027 OVC033 04/00 A2991 RMK AO2 T00371003,1012.300003565698,,,,,76.42513831266865,9.000154539294588,BKN,OVC,,,2549.9375899002625,3399.9828823302855,4933.332540946585,,,HMP,38.7,30-11-2020 22:15,10.0,
711,29.90999652297954,284.9987964159943,31.8373922346543,29.73,16.500419036750415,,,,33.8756,-84.302,KPDK 302300Z 28009KT 10SM UP BKN019 BKN023 OVC044 03/00 A2987 RMK AO2 UPB2259 P0000 T00280000,1013.2500017828489,,,,,84.60707885704096,9.750278607408728,BKN,BKN,OVC,,1725.0300896001427,2550.050372219498,4028.612330986418,,,PDK,37.0,30-11-2020 23:00,9.375117015111666,UP
720,29.94499655262595,291.6669836665795,29.183284990846627,27.26,19.60019401132684,,,,33.78,-84.52,KFTY 010000Z 29015G22KT 10SM FEW025 BKN037 OVC049 03/M02 A2992 RMK AO2 T00281017,1014.200003565698,,,,,75.1033065072157,11.000344737405197,FEW,BKN,OVC,,2249.983357504577,3049.9702812581727,3900.0213939336313,,,FTY,37.0,01-12-2020 00:00,9.833301633342051,
729,29.968330262360173,298.33204550587845,28.25004695617028,27.08,21.20037658873372,,,,33.3899,-84.331,KHMP 010115Z AUTO 31013G19KT 10SM OVC026 02/M02 A2998 RMK AO2 T00241021,1015.050001782849,,,,,74.2452378121991,11.33351957299604,OVC,,,,2499.9750359601053,3160.0031382394477,4949.833288758135,,,HMP,36.3,01-12-2020 01:15,10.0,
737,29.995997517796255,288.0002567796973,27.859825389805845,27.99,19.000570603234607,,,,33.3899,-84.331,KHMP 010215Z AUTO 28009KT 270V350 10SM OVC025 02/M02 A3000 RMK AO2 T00201022,1015.7,,,,,75.56754318891852,10.400619124381231,OVC,,,,2380.0339519821964,3066.7427430283146,5500.0,,,HMP,35.6,01-12-2020 02:15,9.599937231629552,
743,30.007139611183568,291.42830942288884,26.92840010596674,24.99,19.85763775676557,,,,33.8756,-84.302,KPDK 010303Z 29011G17KT 10SM BKN027 OVC037 01/M03 A2996 RMK AO2 SNE0256 P0000 T00111028,1016.4,,280.0,27.0,,74.06374775839582,11.714378871861754,BKN,OVC,,,2428.619171829149,3216.7249126310535,6000.0,,,PDK,34.0,01-12-2020 03:03,10.0,
751,30.01499719168739,290.00008915278113,26.150012927153263,23.54,21.1670351615434,,,,33.6301,-84.4418,KATL 010406Z 30019G26KT 10SM SCT022 BKN032 OVC070 02/M03 A2999 RMK AO2 PK WND 31028/0354 SNE06 P0000 T00171033,1016.6499946514531,,,,01-12-2020 03:54,73.43758092843707,10.87535549671472,SCT,BKN,OVC,,2737.5226225182096,3900.0445763905605,5233.357896738614,,,ATL,35.1,01-12-2020 04:06,9.749962110068024,
761,30.025996233897775,289.99957203383786,25.80008987289405,25.23,17.500080241079868,,,,33.3899,-84.331,KHMP 010515Z AUTO 29010G19KT 10SM OVC037 01/M04 A3004 RMK AO2 T00101037,1016.550001782849,,,,,73.12843721023124,10.80031098874449,OVC,,,,2879.9012824719325,3299.9857372080583,3800.0,,,HMP,33.8,01-12-2020 05:15,10.0,
767,30.021425354581023,294.28543772416043,25.571486794913596,24.74,16.250227349726288,,,,33.3899,-84.331,KHMP 010615Z AUTO 30011G15KT 260V320 10SM OVC030 01/M04 A3004 RMK AO2 T00101039,1016.7499982171511,,,,,73.02317085099446,9.42872717639387,OVC,,,,2699.981659602217,2900.0,,,,HMP,33.8,01-12-2020 06:15,10.0,
776,30.034281973426804,287.142566025432,24.814272905119008,25.5,19.5,,,,33.3899,-84.331,KHMP 010715Z AUTO 29009KT 10SM OVC026 01/M04 A3006 RMK AO2 T00091039,1017.3,,,,,70.97717812601891,10.000193593087708,OVC,,,,2714.2616970981417,3560.013122610829,4600.0,,,HMP,33.6,01-12-2020 07:15,10.0,
784,30.059997004236866,285.99865903935864,22.919994579095277,25.71,16.250338825879165,,,,33.3899,-84.331,KHMP 010815Z AUTO 30008G15KT 240V330 10SM SCT030 BKN037 OVC043 01/M05 A3007 RMK AO2 T00071047,1017.9500017828489,,,,,68.56823735003353,9.400248220374042,SCT,BKN,OVC,,2924.9554176474785,3874.987516941294,4300.0,,,HMP,33.3,01-12-2020 08:15,10.0,
790,30.065996233897774,278.0002567796973,22.41993181072483,23.68,,,,,33.3899,-84.331,KHMP 010915Z AUTO 29007KT 10SM CLR M01/M05 A3008 RMK AO2 T10051053,1018.199996434302,,,,,71.71979600279606,5.80008274012468,CLR,,,,2600.0,,,,,HMP,31.1,01-12-2020 09:15,10.0,
796,30.083996490677468,262.00031384185223,22.379822822008872,23.66,18.0,,,,33.3899,-84.331,KHMP 011015Z AUTO 27005KT 10SM CLR M01/M05 A3010 RMK AO2 T10131049,1018.8499946514531,,,,,74.7114219889014,6.0001141243099045,CLR,,,,4300.003565697985,,,,,HMP,29.7,01-12-2020 10:15,10.0,
802,30.107996547739628,264.00077033909184,22.6197920084452,22.95,,,,,33.3899,-84.331,KHMP 011115Z AUTO 26005KT 10SM CLR M02/M05 A3012 RMK AO2 T10161047,1019.799992868604,,,,,76.4731957659881,6.600194011326837,CLR,,,,4400.0,,,,,HMP,29.1,01-12-2020 11:15,10.0,
808,30.13399706129902,270.00042796616214,22.75983822879071,21.44,17.0,,,,33.3899,-84.331,KHMP 011215Z AUTO 26006KT 10SM CLR M02/M05 A3014 RMK AO2 T10191046,1020.7499946514531,,,,,77.20129274312045,6.4001198305254,CLR,,,,,,,,,HMP,28.6,01-12-2020 12:15,10.0,
814,30.155997517796255,269.9992867230631,22.319944649709697,23.78,18.667023274611893,,,,33.3899,-84.331,KHMP 011315Z AUTO 27005KT 10SM CLR M01/M05 A3016 RMK AO2 T10121049,1021.4999964343019,,,,,71.11387380704433,9.200373757114937,CLR,,,,,,,,,HMP,29.8,01-12-2020 13:15,10.0,
820,30.175996804519325,290.0,21.06004365254854,24.73,18.00042796005706,,,,33.3899,-84.331,KHMP 011415Z AUTO 28008KT 230V330 10SM CLR 00/M06 A3019 RMK AO2 T00031058,1022.149991085755,,,,,61.18408308249761,9.600279604559265,CLR,,,,3100.0071313959706,,,,,HMP,32.5,01-12-2020 14:15,10.0,
826,30.187996547739626,296.00051355939456,20.300062768370445,25.44,17.749946501176975,,,,33.3899,-84.331,KHMP 011515Z AUTO 29012G22KT 260V340 10SM SCT035 01/M06 A3021 RMK AO2 T00151064,1022.3999893029062,,,,,54.438163026576696,9.80009700566342,SCT,,,,3439.990584744433,,,,,HMP,34.7,01-12-2020 15:15,10.0,
832,30.17999686158148,289.9985734461262,20.26013067233484,29.98,15.250066872336252,,,,33.3899,-84.331,KHMP 011615Z AUTO 29009G15KT 260V330 10SM CLR 03/M07 A3020 RMK AO2 T00291065,1022.049987520057,,,,,50.252444828028935,9.200174039572605,CLR,,,,,,,,,HMP,37.2,01-12-2020 16:15,10.0,
838,30.15999686158148,302.00145508495126,20.520097290974196,35.36,16.000142653352352,,,,33.3899,-84.331,KHMP 011715Z AUTO 29004KT 10SM CLR 04/M06 A3019 RMK AO2 T00381063,1021.349987520057,,,,,47.71037432773649,8.400376610222684,CLR,,,,,,,,,HMP,38.8,01-12-2020 17:15,10.0,
844,30.139996861581473,301.99945790952796,20.740210274041,34.34,16.49991084483435,,,,33.3899,-84.331,KHMP 011815Z AUTO 32008KT 260V340 10SM CLR 05/M07 A3016 RMK AO2 T00461069,1020.649991085755,,,,,44.834541006291104,7.400091299447924,CLR,,,,,,,,,HMP,40.3,01-12-2020 18:15,10.0,
850,30.13199660480178,286.0007988701693,20.220151500021398,38.63,16.500071326676178,,,,33.3899,-84.331,KHMP 011915Z AUTO 32005G16KT 10SM CLR 06/M07 A3015 RMK AO2 T00571071,1020.349991085755,,,,,40.93431675202214,8.800282457667015,CLR,,,,,,,,,HMP,42.3,01-12-2020 19:15,10.0,
856,30.139997574858413,276.00293870098005,20.36005506497953,39.14,15.50008915516565,,,,33.3899,-84.331,KHMP 012015Z AUTO 28006KT 10SM CLR 06/M07 A3015 RMK AO2 T00631070,1020.8999893029062,,,,,41.214360404570684,8.400134096064138,CLR,,,,,,,,,HMP,43.3,01-12-2020 20:15,10.0,
862,30.14799783163811,274.00062768370447,20.519983166664286,36.92,16.0,,,,33.3899,-84.331,KHMP 012115Z AUTO 27008KT 240V300 10SM CLR 06/M07 A3015 RMK AO2 T00581067,1021.349987520057,,,,,43.25021669353344,7.600194011326837,CLR,,,,,,,,,HMP,42.4,01-12-2020 21:15,10.0,
868,30.16799783163811,272.00088446340175,21.81989472032411,36.25,,,,,33.3899,-84.331,KHMP 012215Z AUTO 26005KT 10SM CLR 05/M06 A3017 RMK AO2 T00461057,1022.049987520057,,,,,52.421934692363656,4.8002253955120615,CLR,,,,,,,,,HMP,40.3,01-12-2020 22:15,10.0,
874,30.19199788870027,228.00738954906632,22.49985877116649,34.06,,,,,33.3899,-84.331,KHMP 012315Z AUTO 28003KT 10SM CLR 03/M05 A3020 RMK AO2 T00261054,1022.849983954359,,,,,58.63750196151157,3.4002624859127804,CLR,,,,,,,,,HMP,36.7,01-12-2020 23:15,10.0,
880,30.209997574858416,110.02111299733234,23.69991012710595,33.1,,,,,33.3899,-84.331,KHMP 020015Z AUTO 00000KT 10SM CLR 01/M04 A3022 RMK AO2 T00061041,1023.3999893029062,,,,,67.94926218633647,1.800339519821966,CLR,,,,,,,,,HMP,33.1,02-12-2020 00:15,10.0,
886,30.223997061299016,56.008787571862655,23.659836802236835,31.5,,,,,33.3899,-84.331,KHMP 020115Z AUTO 00000KT 10SM CLR 00/M04 A3024 RMK AO2 T10031043,1023.749987520057,,,,,72.42667584416326,1.4002196892965664,CLR,,,,,,,,,HMP,31.5,02-12-2020 01:15,10.0,
892,30.235997375140876,56.008787571862655,24.099858771166492,28.4,,,,,33.3899,-84.331,KHMP 020215Z AUTO 00000KT 10SM CLR M02/M04 A3024 RMK AO2 T10201040,1024.299989302906,,,,,79.81644616898959,1.0001569209261187,CLR,,,,,,,,,HMP,28.4,02-12-2020 02:15,10.0,
898,30.251997318078715,212.00487881424843,23.89988444913622,22.06,,,,,33.3899,-84.331,KHMP 020315Z AUTO 26003KT 10SM CLR M03/M04 A3026 RMK AO2 T10321043,1024.6499910857551,,,,,81.11627926218634,3.400233954835304,CLR,,,,,,,,,HMP,26.2,02-12-2020 03:15,10.0,
904,30.24999743220303,187.99355197649038,23.459862480206564,27.3,,,,,33.3899,-84.331,KHMP 020415Z AUTO 00000KT 10SM CLR M03/M04 A3027 RMK AO2 T10261043,1024.69998217151,,,,,80.83265567269149,1.9999714689225239,CLR,,,,,,,,,HMP,27.3,02-12-2020 04:15,10.0,
910,30.255996804519324,118.00253926589538,22.87993694631878,26.4,,,,,33.3899,-84.331,KHMP 020515Z AUTO 00000KT 10SM CLR M03/M05 A3027 RMK AO2 T10311047,1024.799996434302,,,,,81.7228782150958,1.6000798870169333,CLR,,,,,,,,,HMP,26.4,02-12-2020 05:15,10.0,
916,30.249997574858416,177.99540649652633,22.6199061327551,27.1,,,,,33.3899,-84.331,KHMP 020615Z AUTO 00000KT 10SM CLR M03/M05 A3026 RMK AO2 T10271048,1024.749987520057,,,,,77.15129431232971,2.799925819198562,CLR,,,,,,,,,HMP,27.1,02-12-2020 06:15,10.0,
922,30.25799711836117,64.0100429392716,22.579975463273374,27.9,,,,,33.3899,-84.331,KHMP 020715Z AUTO 00000KT 10SM CLR M02/M05 A3027 RMK AO2 T10231052,1024.8999928686042,,,,,82.55343856545743,1.4002196892965664,CLR,,,,,,,,,HMP,27.9,02-12-2020 07:15,10.0,
928,30.249997574858416,269.9877316366853,22.40001426553874,19.2,,,,,33.3899,-84.331,KHMP 020815Z AUTO 28003KT 10SM CLR M05/M06 A3027 RMK AO2 T10461057,1024.5999893029061,,,,,80.70348935077534,3.8000256779697286,CLR,,,,,,,,,HMP,23.7,02-12-2020 08:15,10.0,
934,30.26799783163811,165.99637655316053,21.720023110172754,20.65,,,,,33.3899,-84.331,KHMP 020915Z AUTO 28004KT 10SM CLR M03/M06 A3027 RMK AO2 T10321056,1025.299992868604,,,,,81.59688811537967,2.3999201129830667,CLR,,,,,,,,,HMP,26.2,02-12-2020 09:15,10.0,
940,30.291996747457162,253.99948644060544,21.82001027118789,17.73,,,,,33.3899,-84.331,KHMP 021015Z AUTO 25004KT 10SM CLR M05/M06 A3030 RMK AO2 T10461059,1026.099996434302,,,,,84.12295810211273,4.200102711878914,CLR,,,,,,,,,HMP,23.7,02-12-2020 10:15,10.0,
946,30.317997831638113,276.0010841809441,21.619971754233298,19.51,,,,,33.3899,-84.331,KHMP 021115Z AUTO 28005KT 10SM CLR M03/M05 A3032 RMK AO2 T10321055,1027.199996434302,,,,,78.91526669424671,5.4002054237578285,CLR,,,,,,,,,HMP,26.2,02-12-2020 11:15,10.0,
952,30.34399706129902,296.0026533902053,21.479989728812107,20.53,17.0,,,,33.3899,-84.331,KHMP 021215Z AUTO 28004KT 10SM CLR M03/M06 A3035 RMK AO2 T10331059,1028.049991085755,,,,,76.48516683547555,4.600194011326837,CLR,,,,,,,,,HMP,26.1,02-12-2020 12:15,10.0,
958,30.36599808841781,316.00065621478194,22.059979457624216,24.27,17.0,,,,33.3899,-84.331,KHMP 021315Z AUTO 31004KT 10SM CLR M01/M05 A3037 RMK AO2 T10151054,1028.849991085755,,,,,66.60738541206008,6.2001597740338665,CLR,,,,,,,,,HMP,29.3,02-12-2020 13:15,10.0,
964,30.379997574858418,320.0001426553874,21.9,29.01,,,,,33.3899,-84.331,KHMP 021415Z AUTO 31005KT 10SM CLR 01/M05 A3039 RMK AO2 T00121055,1029.149994651453,,,,,54.80365668554472,6.800211129973324,CLR,,,,,,,,,HMP,34.2,02-12-2020 14:15,10.0,
970,30.377997118361172,319.9987161015136,20.920010271187888,33.72,,,,,33.3899,-84.331,KHMP 021515Z AUTO 33006KT 10SM CLR 04/M06 A3040 RMK AO2 T00381059,1028.8999928686042,,,,,44.0918110101428,7.000256779697286,CLR,,,,,,,,,HMP,38.8,02-12-2020 15:15,10.0,
976,30.36399706129902,331.99874463259107,20.519983166664286,41.55,,,,,33.3899,-84.331,KHMP 021615Z AUTO 34004KT 10SM CLR 07/M06 A3039 RMK AO2 T00671063,1028.349991085755,,,,,36.55789854348849,6.4001340960641375,CLR,,,,,,,,,HMP,44.1,02-12-2020 16:15,10.0,
982,30.33999757485842,301.9990299433658,19.720085878543202,45.87,,,,,33.3899,-84.331,KHMP 021715Z AUTO 31004KT 10SM CLR 09/M07 A3036 RMK AO2 T00881072,1027.599992868604,,,,,31.31616342601178,6.000199717542333,CLR,,,,,,,,,HMP,47.8,02-12-2020 17:15,10.0,
988,30.32599737514087,254.0086163853978,20.699960056491534,51.3,,,,,33.3899,-84.331,KHMP 021815Z AUTO 32005KT 10SM CLR 11/M06 A3035 RMK AO2 T01071063,1026.899989302906,,,,,29.624064679952635,5.800211129973324,CLR,,,,,,,,,HMP,51.3,02-12-2020 18:15,10.0,
994,30.313997631920568,291.9993152541406,20.76006647741052,53.1,,,,,33.3899,-84.331,KHMP 021915Z AUTO 31004KT 10SM CLR 12/M07 A3033 RMK AO2 T01171067,1026.649994651453,,,,,28.046219061612863,6.000185452003595,CLR,,,,,,,,,HMP,53.1,02-12-2020 19:15,10.0,
1000,30.31199717542333,314.0021968929657,21.260002282486198,54.1,,,,,33.3899,-84.331,KHMP 022015Z AUTO 29003KT 10SM CLR 12/M06 A3033 RMK AO2 T01231061,1026.399989302906,,,,,28.000145080528966,4.400062768370447,CLR,,,,,,,,,HMP,54.1,02-12-2020 20:15,10.0,
1006,30.305997375140876,248.0081028260032,22.639966333328577,54.0,,,,,33.3899,-84.331,KHMP 022115Z AUTO 34004KT 10SM CLR 12/M06 A3032 RMK AO2 T01221057,1026.349987520057,,,,,31.736144310189875,3.0001141243099045,CLR,,,,,,,,,HMP,54.0,02-12-2020 21:15,10.0,
1012,30.30999814547996,126.00094152555671,28.359517254169106,44.92,,,,,33.3899,-84.331,KHMP 022215Z AUTO 33003KT 10SM CLR 08/M01 A3032 RMK AO2 T00791009,1026.799989302906,,,,,55.60655872409022,1.4000485028317093,CLR,,,,,,,,,HMP,46.2,02-12-2020 22:15,10.0,
1018,30.321997888700267,63.99178304968687,29.59966618639353,37.72,,,,,33.3899,-84.331,KHMP 022315Z AUTO 32003KT 10SM CLR 04/00 A3033 RMK AO2 T00440003,1027.299985737208,,,,,71.2526080257921,0.5999229660908144,CLR,,,,,,,,,HMP,39.9,02-12-2020 23:15,10.0,
1024,30.331998601977205,0.0,28.739776601663362,33.3,,,,,33.3899,-84.331,KHMP 030015Z AUTO 00000KT 10SM CLR 01/M01 A3033 RMK AO2 T00071010,1027.899985737208,,,,,80.5743873664389,0.0,CLR,,,,,,,,,HMP,33.3,03-12-2020 00:15,10.0,
1030,30.335997375140874,67.9912694902923,28.599865903935864,30.29,,,,,33.3899,-84.331,KHMP 030115Z AUTO 34003KT 10SM CLR 01/M01 A3035 RMK AO2 T00081012,1027.799985737208,,,,,85.72124181514715,0.5999229660908144,CLR,,,,,,,,,HMP,33.4,03-12-2020 01:15,10.0,
1036,30.339996861581483,0.0,28.019869042354387,30.7,,,,,33.3899,-84.331,KHMP 030215Z AUTO 00000KT 10SM CLR M01/M01 A3035 RMK AO2 T10071015,1027.5499875200571,,,,,90.41907288263741,0.0,CLR,,,,,,,,,HMP,30.7,03-12-2020 02:15,10.0,
1042,30.329998145479966,0.0,27.399948644060544,29.3,,,,,33.3899,-84.331,KHMP 030315Z AUTO 00000KT 10SM CLR M02/M02 A3035 RMK AO2 T10151021,1027.399985737208,,,,,93.6955562846831,0.0,CLR,,,,,,,,,HMP,29.3,03-12-2020 03:15,10.0,
1048,30.309996861581475,0.0,26.46000513559395,28.2,,,,,33.3899,-84.331,KHMP 030415Z AUTO 00000KT 10SM CLR M02/M03 A3033 RMK AO2 T10211027,1026.349987520057,,,,,93.66160915276966,0.0,CLR,,,,,,,,,HMP,28.2,03-12-2020 04:15,10.0,
1054,30.313996918643635,0.0,26.419958915248433,27.9,,,,,33.3899,-84.331,KHMP 030515Z AUTO 00000KT 10SM CLR M02/M03 A3033 RMK AO2 T10231027,1026.549983954359,,,,,92.91723348407253,0.0,CLR,,,,,,,,,HMP,27.9,03-12-2020 05:15,10.0,
1060,30.30399820254212,83.98921525271402,25.859968045193227,23.32,,,,,33.3899,-84.331,KHMP 030615Z AUTO 06003KT 10SM CLR M03/M03 A3031 RMK AO2 T10261032,1026.599985737208,,,,,93.56962182056806,1.1998459321816288,CLR,,,,,,,,,HMP,27.3,03-12-2020 06:15,10.0,
1066,30.309998145479966,0.0,25.53999343785218,27.1,,,,,33.3899,-84.331,KHMP 030715Z AUTO 00000KT 10SM CLR M03/M03 A3031 RMK AO2 T10271034,1026.599992868604,,,,,93.8835225894806,0.0,CLR,,,,,,,,,HMP,27.1,03-12-2020 07:15,9.799968615814777,
1072,30.319997432203028,0.0,25.420008844634015,26.2,,,,,33.3899,-84.331,KHMP 030815Z AUTO 00000KT 10SM CLR M03/M04 A3033 RMK AO2 T10321036,1026.849987520057,,,,,94.27947174710052,0.0,CLR,,,,,,,,,HMP,26.2,03-12-2020 08:15,9.399905847444328,
1078,30.319998145479968,0.0,24.960005135593946,25.5,,,,,33.3899,-84.331,KHMP 030915Z AUTO 00000KT 10SM CLR M04/M04 A3033 RMK AO2 T10361042,1027.0499875200571,,,,,94.56760995163982,0.0,CLR,,,,,,,,,HMP,25.5,03-12-2020 09:15,8.999843079073882,
1084,30.333998202542126,0.0,25.039993437852182,25.7,,,,,33.3899,-84.331,KHMP 031015Z AUTO 00000KT 10SM CLR M04/M04 A3034 RMK AO2 T10351040,1027.599985737208,,,,,94.17950741094738,0.0,CLR,,,,,,,,,HMP,25.7,03-12-2020 10:15,9.599937231629552,
1090,30.34999743220303,0.0,25.10004992938558,25.5,,,,,33.3899,-84.331,KHMP 031115Z AUTO 00000KT 10SM CLR M04/M04 A3036 RMK AO2 T10361041,1028.3499803886612,,,,,94.85566313356823,0.0,CLR,,,,,,,,,HMP,25.5,03-12-2020 11:15,8.799811694888657,
1096,30.355997375140873,0.0,25.74001911582191,25.7,,,,,33.3899,-84.331,KHMP 031215Z AUTO 00000KT 10SM CLR M04/M04 A3037 RMK AO2 T10351040,1028.4999857372081,,,,,95.03164224881952,0.0,CLR,,,,,,,,,HMP,25.7,03-12-2020 12:15,10.0,
1102,30.354997622500658,11.664725042200613,29.333307577090416,28.0,,,,,33.78,-84.52,KFTY 031314Z 00000KT 10SM -FZRA CLR M02/M03 A3034 RMK AO2 UPE08FZRAB08 P0000 I1000 T10221033,1028.5499875200571,,,,,91.31983167304628,0.49991678752288343,CLR,,,,,,,,,FTY,28.0,03-12-2020 13:14,10.0,#NAME?
1109,30.371997175423328,21.99717542332986,32.13998202542119,37.9,,,,,33.3899,-84.331,KHMP 031415Z AUTO 00000KT 10SM CLR 03/00 A3038 RMK AO2 T00330000,1028.849987520057,,,,,73.18228091698884,0.7998972881210858,CLR,,,,,,,,,HMP,37.9,03-12-2020 14:15,10.0,
1115,30.36799697570579,113.33333333333333,31.040138946347312,42.95,,,,,33.3899,-84.331,KHMP 031515Z AUTO 11004KT 10SM CLR 07/00 A3039 RMK AO2 T00741004,1028.4499803886613,,,,,55.806369420391164,4.799768898272443,CLR,,,,,,,,,HMP,45.3,03-12-2020 15:15,10.0,
1121,30.34999671892609,124.001198305254,28.65964421746387,44.56,,,,,33.3899,-84.331,KHMP 031615Z AUTO 12006KT 10SM CLR 09/M01 A3037 RMK AO2 T00881006,1027.59998217151,,,,,43.178986576128054,6.00007132769369,CLR,,,,,,,,,HMP,47.8,03-12-2020 16:15,10.0,
